Fecha,C.P.,Dirección,Horario,Latitud,Localidad,Longitud (WGS84),Margen,Municipio,Precio Adblue,Precio Amoniaco,Precio Biodiesel,Precio Bioetanol,Precio Biogas Natural Comprimido,Precio Biogas Natural Licuado,Precio Diésel Renovable,Precio Gas Natural Comprimido,Precio Gas Natural Licuado,Precio Gases licuados del petróleo,Precio Gasoleo A,Precio Gasoleo B,Precio Gasoleo Premium,Precio Gasolina 95 E10,Precio Gasolina 95 E25,Precio Gasolina 95 E5,Precio Gasolina 95 E5 Premium,Precio Gasolina 95 E85,Precio Gasolina 98 E10,Precio Gasolina 98 E5,Precio Gasolina Renovable,Precio Hidrogeno,Precio Metanol,Provincia,Remisión,Rótulo,Tipo Venta,% BioEtanol,% Éster metílico,IDEESS,IDMunicipio,IDProvincia,IDCCAA
01/01/2019 0:00:00,41807,CARRETERA N-431 KM. 562,L-D: 06:00-00:00,"37,380972",ESPARTINAS               ,"-6,136389",I,Espartinas,,,,,,,,,,,"1,139",,"1,219",,,"1,179",,,,"1,319",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",8515,6096,41,01
01/01/2019 0:00:00,41560,AUTOVIA A 92 km 113.700,L-D: 06:00-00:00,"37,275778",ESTEPA                   ,"-4,801167",I,Estepa,,,,,,,,,,,"1,179",,"1,259",,,"1,229",,,,,,,,SEVILLA,OM,SHELL,P,"0,0","0,0",9308,6097,41,01
01/01/2019 0:00:00,41560,"CL AVDA. BADIA POLESINE , 49",L-D: 24H,"37,298667",ESTEPA                   ,"-4,883389",I,Estepa,,,,,,,,,,,"1,139",,"1,219",,,"1,199",,,,"1,299",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7442,6097,41,01
01/01/2019 0:00:00,41560,"CR A-92, 110,1",L-D: 24H,"37,302361",ESTEPA                   ,"-4,879750",I,Estepa,,,,,,,,,,"0,662","1,159",,"1,229",,,"1,209",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7117,6097,41,01
01/01/2019 0:00:00,41560,"AUTOVIA A-92 KM. 105,250",L-D: 06:00-23:00,"37,301889",ESTEPA                   ,"-4,880000",D,Estepa,,,,,,,,,,"0,662","1,159",,"1,229",,,"1,209",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7120,6097,41,01
01/01/2019 0:00:00,41560,"AVENIDA DE ANDALUCIA, 32",L-D: 06:00-22:00,"37,291389",ESTEPA                   ,"-4,882472",N,Estepa,,,,,,,,,,,"1,139",,"1,229",,,"1,199",,,,"1,341",,,,SEVILLA,dm,BP MISAN ESTEPA,P,"0,0","0,0",7254,6097,41,01
01/01/2019 0:00:00,41560,"CALLE VIANA, 2",L-D: 24H,"37,296111",ESTEPA                   ,"-4,884000",D,Estepa,,,,,,,,,,,"1,099",,,,,"1,159",,,,,,,,SEVILLA,dm,MERCAOIL ENERGY,P,"0,0","0,0",13024,6097,41,01
01/01/2019 0:00:00,41420,"CALLE MAESTRO JUAN RUIZ, 1",L-D: 24H,"37,472333",FUENTES DE ANDALUCIA     ,"-5,350444",D,Fuentes de Andalucía,,,,,,,,,,,"1,129",,,,,"1,179",,,,,,,,SEVILLA,dm,AGLA,P,"0,0","0,0",13096,6098,41,01
01/01/2019 0:00:00,41420,"CARRETERA SE-220 KM. 14,6",L-S: 06:00-21:00; D: 07:00-14:00,"37,464861",FUENTES DE ANDALUCIA     ,"-5,342639",D,Fuentes de Andalucía,,,,,,,,,,,"1,169","0,819","1,229",,,"1,229",,,,,,,,SEVILLA,dm,CEPSA,P,"0,0","0,0",7342,6098,41,01
01/01/2019 0:00:00,41888,CARRETERA NACIONAL 630 KM. 781,L-D: 06:00-00:00,"37,636139",GARROBO (EL)             ,"-6,147750",D,Garrobo (El),,,,,,,,,,,"1,159",,"1,239",,,"1,209",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7396,6099,41,01
01/01/2019 0:00:00,41120,CTRA.AUTOVIA SEVILLA - CORIA km 6,L: 06:00-22:00,"37,324889",GELVES                   ,"-6,029472",I,Gelves,,,,,,,,,,,"1,159",,"1,239",,,"1,209",,,,"1,349",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",8516,6100,41,01
01/01/2019 0:00:00,41860,"CARRETERA SE-3410 KM. 9,150",L-V: 06:00-21:00; S: 08:00-21:00,"37,515917",GERENA                   ,"-6,142972",D,Gerena,,,,,,,,,,,"1,135",,"1,135",,,"1,175",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7150,6101,41,01
01/01/2019 0:00:00,41565,"CARRETERA CTRA. SE-491, GILENA-PEDRERA KM. 11,0 KM. 11",L-D: 07:00-22:00,"37,234806",GILENA                   ,"-4,904972",D,Gilena,,,,,,,,,,,"1,115",,,,,"1,175",,,,,,,,SEVILLA,dm,AGLA,P,"0,0","0,0",6479,6102,41,01
01/01/2019 0:00:00,41960,"AVENIDA EUROPA, 2",L-D: 05:30-23:30,"37,383056",GINES                    ,"-6,086167",I,Gines,,,,,,,,,,,"1,139",,"1,207",,,"1,179",,,,"1,304",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",7428,6103,41,01
01/01/2019 0:00:00,41960,"AVENIDA DE EUROPA, 1",L-D: 07:00-23:00,"37,383333",GINES                    ,"-6,085583",D,Gines,,,,,,,,,,,"1,129",,"1,209",,,"1,179",,,,,,,,SEVILLA,OM,E.S.GINES,P,"0,0","0,0",7369,6103,41,01
01/01/2019 0:00:00,41960,"AVENIDA DE EUROPA, 102",L-D: 24H,"37,384222",GINES                    ,"-6,066194",N,Gines,,,,,,,,,,,"1,139",,"1,219",,,"1,179",,,,"1,319",,,,SEVILLA,OM,BALLENOIL,P,"0,0","0,0",8517,6103,41,01
01/01/2019 0:00:00,41960,"CR SE-625, 0,750",L-D: 06:00-22:00,"37,377722",GINES                    ,"-6,082028",D,Gines,,,,,,,,,,"0,662","1,129",,"1,209",,,"1,179",,,,"1,319",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7432,6103,41,01
01/01/2019 0:00:00,41960,"CALLE ALBAÑILERIA, 5",L-D: 24H,"37,380889",GINES                    ,"-6,081917",D,Gines,,,,,,,,,,,"1,089",,,,,"1,149",,,,,,,,SEVILLA,dm,PETROPRIX,P,"0,0","0,0",13394,6103,41,01
01/01/2019 0:00:00,41960,"POLIGONO CERCA DEL PINO I, CTRA. BORMUJOS, S/N",L-D: 24H,"37,379639",GINES                    ,"-6,083028",N,Gines,,,,,,,,,,,"1,089",,,,,"1,149",,,,,,,,SEVILLA,dm,SUPECO,P,"0,0","0,0",13302,6103,41,01
01/01/2019 0:00:00,41390,"CARRETERA CAZALLA P.K 25,200 KM. 25,200",L-D: 24H,"38,090306",GUADALCANAL              ,"-5,822444",I,Guadalcanal,,,,,,,,,,,"1,159",,"1,159",,,"1,199",,,,"1,429",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7157,6104,41,01
01/01/2019 0:00:00,41210,"CARRETERA SE-180 KM. 10,6",L-D: 06:30-22:00,"37,535139",GUILLENA                 ,"-6,054917",D,Guillena,,,,,,,,,,,"1,129",,"1,209",,,"1,179",,,,"1,289",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7121,6105,41,01
01/01/2019 0:00:00,41210,CARRETERA N-630 KM. 798,L-D: 06:00-22:00,"37,507417",GUILLENA                 ,"-6,074583",I,Guillena,,,,,,,,,,"0,662","1,169",,"1,249",,,"1,229",,,,"1,329",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7389,6105,41,01
01/01/2019 0:00:00,41210,"CALLE INGENIERIA, 1",L-D: 24H,"37,554639",GUILLENA                 ,"-6,035833",N,Guillena,,,,,,,,,,,"1,149","0,849",,,,"1,199",,,,,,,,SEVILLA,dm,AGLA - E.S. EL CERRO,P,"0,0","0,0",12165,6105,41,01
01/01/2019 0:00:00,41210,"AVENIDA AVENIDA PAÑEROS, 10",L-D: 24H,"37,545944",GUILLENA                 ,"-6,054778",D,Guillena,,,,,,,,,,,"1,069",,,,,"1,129",,,,,,,,SEVILLA,dm,PETROSAND,P,"0,0","0,0",13464,6105,41,01
01/01/2019 0:00:00,41210,"CALLE CAMINO DE LOS TORILES, 2",L-D: 24H,"37,546000",GUILLENA                 ,"-6,059500",D,Guillena,,,,,,,,,,,"1,070",,,,,"1,130",,,,,,,,SEVILLA,dm,JAMAPU,P,"0,0","0,0",13845,6105,41,01
01/01/2019 0:00:00,41567,CARRETERA ESTEPA 14 KM. ,L-S: 06:00-22:00; D: 07:00-22:00,"37,359417",HERRERA                  ,"-4,849556",I,Herrera,,,,,,,,,,,"1,119","0,818","1,179",,,"1,169",,,,,,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",11269,6106,41,01
01/01/2019 0:00:00,41567,"POLG.IND. ""EL BUJEO"" PARCELA 41",L-D: 06:00-22:00,"37,362528",HERRERA                  ,"-4,843389",N,Herrera,,,,,,,,,,,"1,139","0,823","1,199",,,"1,189",,,,,,,,SEVILLA,dm,Q8,P,"0,0","0,0",7048,6106,41,01
01/01/2019 0:00:00,41830,"URBANIZACIÓN VIRGEN DEL ROCIO, 7",L-V: 07:00-21:00; S: 08:00-16:00; D: 09:00-15:00,"37,363306",HUEVAR                   ,"-6,270222",D,Huévar del Aljarafe,,,,,,,,,,,"1,179","0,899",,,,"1,219",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",8156,6107,41,01
01/01/2019 0:00:00,41630,"CARRETERA SE-700 KM. 9,200",L-S: 07:00-21:00,"37,355361",LANTEJUELA (LA)          ,"-5,224639",D,Lantejuela (La),,,,,,,,,,,"1,109","0,790","1,109",,,"1,159",,,,,,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7374,6109,41,01
01/01/2019 0:00:00,41740,"AVENIDA JOSE FERNANDEZ RUIZ, 60",L-D: 24H,"36,920194",LEBRIJA                  ,"-6,065778",I,Lebrija,,,,,,,,,,,"1,159","0,859","1,219",,,"1,229",,,,,,,,SEVILLA,dm,CEPSA,P,"0,0","0,0",7297,6110,41,01
01/01/2019 0:00:00,41740,CARRETERA LEBRIJA-TREBUJENA CC-441 KM. 34,L-V: 06:00-23:00; S: 07:00-23:00; D: 09:00-22:00,"36,908639",LEBRIJA                  ,"-6,111500",D,Lebrija,,,,,,,,,,,"1,129","0,800",,,,"1,159",,,,,,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7099,6110,41,01
01/01/2019 0:00:00,41740,"CARRETERA A-471 SEVILLA-CHIPIONA KM. 27,900",L-D: 24H,"36,927333",LEBRIJA                  ,"-6,071222",I,Lebrija,,,,,,,,,,,"1,159","0,822","1,244",,,"1,209",,,,"1,349",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7085,6110,41,01
01/01/2019 0:00:00,41710,CARRETERA SE-6300 KM. 5,L-V: 06:00-22:00; S-D: 07:00-14:00,"36,917056",LEBRIJA                  ,"-6,034944",D,Lebrija,,,,,,,,,,,"1,109","0,759",,,,"1,189",,,,,,,,SEVILLA,dm,AVIA,P,"0,0","0,0",12274,6110,41,01
01/01/2019 0:00:00,41710,"AVENIDA NERVIÓN, 42",L-S: 06:00-22:00; D: 09:00-22:00,"36,911222",LEBRIJA                  ,"-6,082389",D,Lebrija,,,,,,,,,,,"1,089",,,,,"1,149",,,,,,,,SEVILLA,dm,AGLA - PETROUVE,P,"0,0","0,0",13008,6110,41,01
01/01/2019 0:00:00,41710,"AVENIDA JUAN PEÑA EL LEBRIJANO, 60",L-D: 24H,"36,916750",LEBRIJA                  ,"-6,063472",D,Lebrija,,,,,,,,,,,"1,107",,,,,"1,167",,,,,,,,SEVILLA,dm,VIVA LEBRIJA,P,"0,0","0,0",13430,6110,41,01
01/01/2019 0:00:00,41710,"AVENIDA ATENAS DE, 129",L-D: 06:30-22:30,"36,911000",LEBRIJA                  ,"-6,080528",D,Lebrija,,,,,,,,,,,"1,148",,,,,"1,198",,,,,,,,SEVILLA,dm,E.S. ATENAS,P,"0,0","0,0",13194,6110,41,01
01/01/2019 0:00:00,41440,"POLIGONO POLIGONO INDUSTRIAL MATALLANA C/ CARRETERIA, 3",L-D: 24H,"37,651778",LORA DEL RIO             ,"-5,548361",D,Lora del Río,,,,,,,,,,,"1,049",,,,,"1,129",,,,,,,,SEVILLA,dm,LOW COST LA MOVIL,P,"0,0","0,0",13601,6112,41,01
01/01/2019 0:00:00,41440,"CARRETERA LORA-CONSTANTINA KM. 72,659",L-D: 06:00-23:00,"37,661611",LORA DEL RIO             ,"-5,533778",N,Lora del Río,,,,,,,,,,,"1,139","0,839",,,,"1,199",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",10954,6112,41,01
01/01/2019 0:00:00,41440,"POLIGONO IND. MATALLANA, C/CARRETERIA, 1",L-D: 06:00-22:00,"37,651389",LORA DEL RIO             ,"-5,548472",N,Lora del Río,,,,,,,,,,,"1,129",,"1,169",,,"1,189",,,,,,,,SEVILLA,dm,BP MATALLANA LORA DEL RIO,P,"0,0","0,0",7274,6112,41,01
01/01/2019 0:00:00,41440,"AVENIDA DE LA CAMPANA S/N, 0",L-D: 24H,"37,655889",LORA DEL RIO             ,"-5,524778",D,Lora del Río,,,,,,,,,,,"1,099",,,,,"1,159",,,,"1,279",,,,SEVILLA,dm,MEROIL,P,"0,0","0,0",6542,6112,41,01
01/01/2019 0:00:00,41440,"CARRETERA CARRETERA LORA DEL RIO - CARMONA, KM 2,5 KM. 2,5",L-D: 24H,"37,637750",ALAMO (EL)               ,"-5,535472",N,Lora del Río,,,,,,,,,,,"1,129","0,799","1,199",,,"1,189",,,,"1,289",,,,SEVILLA,dm,BP EL ALAMO,P,"0,0","0,0",7108,6112,41,01
01/01/2019 0:00:00,41430,"AVENIDA DE ANDALUCIA, 125",L-D: 24H,"37,524694",LUISIANA (LA)            ,"-5,252056",I,Luisiana (La),,,,,,,,,,,"1,169","0,999","1,219",,,"1,209",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7409,6113,41,01
01/01/2019 0:00:00,41430,"CALLE MADRID, 24",L-D: 24H,"37,530250",LUISIANA (LA)            ,"-5,240222",D,Luisiana (La),,,,,,,,,,,"1,129",,,,,"1,179",,,,,,,,SEVILLA,dm,PETROPLUS,P,"0,0","0,0",13265,6113,41,01
01/01/2019 0:00:00,41510,"CARRETERA A392 KM. 19,500",L-D: 24H,"37,379667",MAIRENA DEL ALCOR        ,"-5,736167",N,Mairena del Alcor,,,,,,,,,,,"1,099",,,,,"1,149",,,,,,,,SEVILLA,dm,GACOSUR MAIRENA,P,"0,0","0,0",13540,6115,41,01
01/01/2019 0:00:00,41510,"CL CERVANTES, 110",L-D: 06:00-22:00,"37,371000",MAIRENA DEL ALCOR        ,"-5,758250",D,Mairena del Alcor,,,,,,,,,,,"1,129",,"1,209",,,"1,179",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7161,6115,41,01
01/01/2019 0:00:00,41510,"CALLE CERVANTES, 110",L-V: 07:00-15:00,"37,371361",MAIRENA DEL ALCOR        ,"-5,758444",I,Mairena del Alcor,,,,,,,,,,,"1,129",,"1,209",,,"1,179",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7162,6115,41,01
01/01/2019 0:00:00,41510,"CARRETERA A392 KM. 19,900",L-D: 24H,"37,381194",MAIRENA DEL ALCOR        ,"-5,732833",N,Mairena del Alcor,,,,,,,,,,,"1,069",,"1,069",,,"1,095",,,,"1,169",,,,SEVILLA,dm,ENERPLUS,P,"0,0","0,0",11520,6115,41,01
01/01/2019 0:00:00,41510,"POLIGONO CANTOSALES, 2",L-D: 24H,"37,380972",MAIRENA DEL ALCOR        ,"-5,730833",D,Mairena del Alcor,,,,,,,,,,,"1,099",,,,,"1,159",,,,,,,,SEVILLA,dm,ALCOROIL S.L.,P,"0,0","0,0",9617,6115,41,01
01/01/2019 0:00:00,41927,CTRA/ MAIRENA DEL ALJARAFE - PALOMARES DEL RIO KM-1,L-D: 06:00-23:00,"37,339028",MAIRENA DEL ALJARAFE     ,"-6,064944",D,Mairena del Aljarafe,,,,,,,,,,,"1,130",,"1,178",,,"1,180",,,,"1,355",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",11121,6116,41,01
01/01/2019 0:00:00,41927,"CALLE ARTESANIA, 11",L-D: 06:00-22:00,"37,357000",MAIRENA DEL ALJARAFE     ,"-6,057611",N,Mairena del Aljarafe,,,,,,,,,,,"1,109",,,,,"1,159",,,,,,,,SEVILLA,dm,ASC CARBURANTES,P,"0,0","0,0",13092,6116,41,01
01/01/2019 0:00:00,41927,"AVENIDA CUBA, S/N",L-D: 24H,"37,352083",MAIRENA DEL ALJARAFE     ,"-6,047417",D,Mairena del Aljarafe,,,,,,,,,,"0,662","1,129",,"1,199",,,"1,179",,,,"1,319",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7427,6116,41,01
01/01/2019 0:00:00,41927,"CALLE CL EXPOSICION - POLIGONO PISA, S.N. (SE-640), S/N",L-S: 07:00-22:30; D: 08:00-22:30,"37,352333",MAIRENA DEL ALJARAFE     ,"-6,056167",D,Mairena del Aljarafe,,,,,,,,,,"0,662","1,147",,"1,193",,,"1,186",,,,"1,323",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7347,6116,41,01
01/01/2019 0:00:00,41620,"AUTOVIA A-92 KM. 53,800",L-V: 07:00-21:00; S: 08:00-15:00,"37,254111",MARCHENA                 ,"-5,409556",D,Marchena,,,,,,,,,,,"1,159",,"1,239",,,"1,224",,,,"1,364",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",7345,6117,41,01
01/01/2019 0:00:00,41620,"CR N-333 35,8",L-S: 06:30-21:00; D: 07:00-21:00,"37,329333",MARCHENA                 ,"-5,409278",D,Marchena,,,,,,,,,,,"1,119",,,,,"1,159",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7404,6117,41,01
01/01/2019 0:00:00,41620,CARRETERA AUTONOMICA 364 KM. 41,L-V: 07:00-21:00; S: 07:00-14:00,"37,285056",MARCHENA                 ,"-5,441778",D,Marchena,,,,,,,,,,,"1,139",,"1,199",,,"1,204",,,,"1,319",,,,SEVILLA,dm,CEPSA,P,"0,0","0,0",7298,6117,41,01
01/01/2019 0:00:00,41620,"TRAVESÍA SAN IGNACIO, 37,3",L-D: 05:00-23:00,"37,321722",MARCHENA                 ,"-5,417889",I,Marchena,,,,,,,,,,,"1,069",,,,,"1,144",,,,,,,,SEVILLA,dm,MOEVE,P,"0,0","0,0",7299,6117,41,01
01/01/2019 0:00:00,41620,"CR A92 km 62,2",L-D: 24H,"37,228972",MARCHENA                 ,"-5,323028",D,Marchena,,,,,,,,,,,"1,159",,"1,219",,,"1,209",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7105,6117,41,01
01/01/2019 0:00:00,41620,"CR A-92 km 62,2",L-D: 24H,"37,230333",MARCHENA                 ,"-5,322694",I,Marchena,,,,,,,,,,,"1,159",,"1,219",,,"1,209",,,,"1,309",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7106,6117,41,01
01/01/2019 0:00:00,41620,"TRAVESÍA SAN IGNACIO, 1",L-D: 24H,"37,328139",MARCHENA                 ,"-5,408972",D,Marchena,,,,,,,,,,,"1,079",,,,,"1,149",,,,,,,,SEVILLA,dm,PETROBIKE,P,"0,0","0,0",13061,6117,41,01
01/01/2019 0:00:00,41620,"CALLE CAMINO HONDO, 62",L-S: 06:00-22:00; D: 08:00-22:00,"37,321667",MARCHENA                 ,"-5,408611",D,Marchena,,,,,,,,,,,"1,069",,,,,"1,139",,,,,,,,SEVILLA,dm,AUTOLAVADOS,P,"0,0","0,0",13398,6117,41,01
01/01/2019 0:00:00,41569,"CARRETERA CTRA. ECIJA- LA RODA, C-3310 KM. 36,600",L: 06:00-22:00,"37,369639",MARINALEDA               ,"-4,963861",I,Marinaleda,,,,,,,,,,,"1,129","0,769","1,199",,,"1,189",,,,,,,,SEVILLA,dm,SANTIAGO,P,"0,0","0,0",6515,6118,41,01
01/01/2019 0:00:00,41658,"POLIGONO LAS MAJADAS INDUSTRIAL, S/N",L-D: 06:00-21:30,"37,108472",MARTIN DE LA JARA        ,"-4,961000",D,Martín de la Jara,,,,,,,,,,,"1,188",,"1,259",,,"1,238",,,,"1,379",,,,SEVILLA,dm,SHELL,P,"0,0","0,0",9445,6119,41,01
01/01/2019 0:00:00,41750,"CARRETERA SE-429 KM. 0,8",L-S: 06:30-20:30; D: 07:00-14:00,"37,153583",MOLARES (LOS)            ,"-5,730694",N,Molares (Los),,,,,,,,,,,"1,239","0,879",,,,"1,329",,,,,,,,SEVILLA,dm,NINGUNO,P,"0,0","0,0",6546,6120,41,01
01/01/2019 0:00:00,41750,"CARRETERA CRTA SEVILLA - RONDA A-376 KM. 59,2",L-D: 06:00-22:00,"37,149806",MOLARES (LOS)            ,"-5,738889",I,Molares (Los),,,,,,,,,,,"1,159",,"1,218",,,"1,215",,,,"1,449",,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",7343,6120,41,01
01/01/2019 0:00:00,41770,"VILLAMARTIN, S/N",L-D: 06:00-22:00,"36,994750",MONTELLANO               ,"-5,576778",D,Montellano,,,,,,,,,,,"1,119",,"1,209",,,"1,209",,,,,,,,SEVILLA,OM,GALP,P,"0,0","0,0",6478,6121,41,01
01/01/2019 0:00:00,41530,"POLIGONO DE LA ESTACIÓN, 1",L-D: 06:00-22:00,"37,130083",MORON DE LA FRONTERA     ,"-5,454111",D,Morón de la Frontera,,,,,,,,,,,"1,139",,"1,199",,,"1,204",,,,,,,,SEVILLA,OM,CEPSA,P,"0,0","0,0",7402,6122,41,01
01/01/2019 0:00:00,41530,"AV ALAMEDA, 49",L-D: 07:00-21:00,"37,121083",MORON DE LA FRONTERA     ,"-5,460222",N,Morón de la Frontera,,,,,,,,,,,"1,129","0,810","1,209",,,"1,159",,,,"1,299",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7239,6122,41,01
01/01/2019 0:00:00,41530,"CARRETERA MORON-SEVILLA, KM 1.5 KM. 1,5",L-V: 06:00-20:00,"37,120472",MORON DE LA FRONTERA     ,"-5,484694",D,Morón de la Frontera,,,,,,,,,,,"1,129",,"1,222",,,"1,192",,,,,,,,SEVILLA,dm,BP EL FONTANAL,P,"0,0","0,0",7114,6122,41,01
01/01/2019 0:00:00,41530,"AVENIDA DE LA ASUNCION (C.C. EROSKI), S/N",L-S: 07:45-22:15,"37,130722",MORON DE LA FRONTERA     ,"-5,452889",N,Morón de la Frontera,,,,,,,,,,,"1,119",,,,,"1,149",,,,"1,209",,,,SEVILLA,dm,FAMILY ENERGY,P,"0,0","0,0",7044,6122,41,01
01/01/2019 0:00:00,41530,"CALLE DE LA TRILLA, 1",L-D: 07:00-23:00,"37,125722",MORON DE LA FRONTERA     ,"-5,461528",N,Morón de la Frontera,,,,,,,,,,,"1,128",,,,,"1,188",,,,,,,,SEVILLA,dm,GALP,P,"0,0","0,0",7446,6122,41,01
01/01/2019 0:00:00,41530,"CALLE MORONITA, 6",L-D: 24H,"37,130222",MORON DE LA FRONTERA     ,"-5,453111",D,Morón de la Frontera,,,,,,,,,,,"1,109",,,,,"1,139",,,,,,,,SEVILLA,dm,MAXOIL,P,"0,0","0,0",13888,6122,41,01
01/01/2019 0:00:00,41460,CTRA. SE-150 km 21.2,L-S: 07:00-20:00; D: 09:00-14:00,"37,930778",NAVAS DE LA CONCEPCION   ,"-5,468083",I,Navas de la Concepción (Las),,,,,,,,,,,"1,189","0,959",,,,"1,249",,,,,,,,SEVILLA,dm,REPSOL,P,"0,0","0,0",10016,6123,41,01
01/01/2019 0:00:00,41804,"CARRETERA SE-510 KM. 10,850",L-D: 24H,"37,422222",OLIVARES                 ,"-6,139639",N,Olivares,,,,,,,,,,,"1,119",,"1,204",,,"1,169",,,,,,,,SEVILLA,dm, EL OLIVO,P,"0,0","0,0",7278,6124,41,01
01/01/2019 0:00:00,41804,"LARGA, S/N",L-D: 05:00-23:00,"37,421821",OLIVARES                 ,"-6,154216",N,Olivares,,,,,,,,,,,"1,099","0,739",,,,"1,159",,,,,,,,SEVILLA,dm,GASOLINERA OLIVARES,P,"0,0","0,0",6539,6124,41,01
01/01/2019 0:00:00,41804,"CALLE LOS TRIGALES, 47",L-D: 24H,"37,422639",OLIVARES                 ,"-6,146722",N,Olivares,,,,,,,,,,,"1,099","0,739",,,,"1,159",,,,,,,,SEVILLA,dm,PLENERGY,P,"0,0","0,0",13226,6124,41,01
01/01/2019 0:00:00,41640,"CALLE SOR ANGELA DE LA CRUZ, 85",L-D: 24H,"37,237944",OSUNA                    ,"-5,113694",D,Osuna,,,,,,,,,,,"1,089",,,,,"1,139",,,,,,,,SEVILLA,dm,VOLAROIL,P,"0,0","0,0",13890,6125,41,01
01/01/2019 0:00:00,41640,"CARRETERA N-334 KM. 85,42",L-D: 06:00-22:00,"37,237056",OSUNA                    ,"-5,127833",D,Osuna,,,,,,,,,,,"1,159","0,813","1,229",,,"1,209",,,,,,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7267,6125,41,01
01/01/2019 0:00:00,41640,"CALLE ALFONSO XII, 62",L-D: 06:00-22:00,"37,238750",OSUNA                    ,"-5,113167",D,Osuna,,,,,,,,,,,"1,149","0,839","1,209",,,"1,209",,,,,,,,SEVILLA,dm,CEPSA,P,"0,0","0,0",7335,6125,41,01
01/01/2019 0:00:00,41640,"POLIGONO C/GUARNICIONEROS, 18,19",L-D: 06:00-22:00,"37,245472",OSUNA                    ,"-5,109056",N,Osuna,,,,,,,,,,,"1,149",,"1,225",,,"1,199",,,,,,,,SEVILLA,dm,MOEVE,P,"0,0","0,0",8160,6125,41,01
01/01/2019 0:00:00,41640,AUTOVIA A-92 KM. 89,L-D: 24H,"37,233639",OSUNA                    ,"-5,087333",N,Osuna,,,,,,,,,,,"1,169",,"1,249",,,"1,229",,,,"1,369",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",8519,6125,41,01
01/01/2019 0:00:00,41720,"AUTOPISTA AP-4 KM. 20,2",L-D: 24H,"37,196250",PALACIOS Y VILLAFRANCA   ,"-5,911194",D,Palacios y Villafranca (Los),,,,,,,,,,,"1,169",,"1,229",,,"1,224",,,,"1,339",,,,SEVILLA,OM,GALP,P,"0,0","0,0",7468,6126,41,01
01/01/2019 0:00:00,41720,"CL AVENIDA DE CADIZ, 85 (N-4 km 569)",L-D: 06:00-22:00,"37,155000",PALACIOS Y VILLAFRANCA   ,"-5,925389",I,Palacios y Villafranca (Los),,,,,,,,,,,"1,109","0,781","1,189",,,"1,179",,,,"1,319",,,,SEVILLA,OM,REPSOL,P,"0,0","0,0",7159,6126,41,01
01/01/2019 0:00:00,41720,AVDA. PARQUE NORTE S/N,L-D: 24H,"37,168444",PALACIOS Y VILLAFRANCA   ,"-5,928611",N,Palacios y Villafranca (Los),,,,,,,,,,,"1,139",,"1,229",,,"1,189",,,,"1,339",,,,SEVILLA,OM,SHELL,P,"0,0","0,0",6433,6126,41,01
01/01/2019 0:00:00,41720,"CALLE PROGRESO, 1",L-D: 24H,"37,160972",PALACIOS Y VILLAFRANCA   ,"-5,938667",D,Palacios y Villafranca (Los),,,,,,,,,,,"1,079",,,,,"1,149",,,,,,,,SEVILLA,dm,BALLENOIL,P,"0,0","0,0",12800,6126,41,01
